User_ID,Age,Skin_Type,Skin_Tone,Climate,Diet,Hormonal_Status,Budget_Level,Acne_Severity,Dryness_Severity,Pigmentation_Severity,Aging_Severity,Sensitivity_Severity,image_id,gender,match_score
7389,43,Combination,Dusky,summer,Vegan,Pregnant,Low,0,0,3.356196578,2.4,0,,,
3076,43,Combination,Fair,Temperate,Balanced,PCOS,High,0,0,0,2.4,0,,,
7391,24,Normal,Dusky,summer,High_Sugar,Stable,High,8.812,5.721,3.999,2.116,0,H0_48105_P1_L0,,0.861999989
3078,23,Dry,Dusky,Dry,Junk_Food,PCOS,High,3.887702949,7.911895224,4.891436737,0,0,,,
3079,24,Oily,Dusky,Temperate,Vegan,PCOS,Medium,6.060181103,0,3.417510849,0,0,,,
3081,42,Combination,Fair,winter,High_Sugar,Stable,High,2.635818369,2.633575199,0,2.1,0,,,
3083,38,Oily,Deep,winter,High_Dairy,Pregnant,High,8.558671712,2.549253822,5.382457423,0.9,0,,,
3085,22,Combination,Very_Fair,winter,Junk_Food,Stable,Low,3.615916678,2.252567072,0,0,0,,,
3086,41,Oily,Dusky,Dry,Junk_Food,Teen,Medium,10,0,4.847260167,1.8,0,,,
7393,15,Sensitive,Dusky,summer,High_Sugar,Stable,High,2.940888774,0,3.548072025,0,5.790136839,,,
7399,24,Combination,Fair,summer,Balanced,Teen,Low,2.241634449,0,0,0,0,,,
3090,17,Oily,Dusky,Temperate,High_Sugar,Teen,Low,10,0,4.124166988,0,0,,,
3092,24,Oily,Deep,winter,Balanced,Pregnant,Low,8.98437953,3.10595098,4.621383566,0,0,,,
3094,41,Combination,Fair,Dry,Vegan,Stable,Medium,0,0,0,1.8,0,,,
3095,48,Oily,Fair,Dry,High_Sugar,Stable,Low,9.042029606,0,0,3.9,0,,,
3096,15,Combination,Deep,winter,Balanced,PCOS,Low,0,2.723423722,3.907334266,0,0,,,
3097,46,Combination,Medium,Dry,High_Sugar,Stable,Low,2.324684683,0,0,3.3,0,,,
3099,43,Dry,Very_Fair,Dry,Balanced,Stable,High,0,7.329200125,0,2.4,0,,,
7400,37,Combination,Medium,summer,Vegan,PCOS,Medium,0,0,0,0.6,0,,,
3102,34,Dry,Medium,Temperate,Balanced,Pregnant,Medium,0,7.732711863,0,0,0,,,
3104,44,Dry,Fair,winter,High_Sugar,PCOS,Medium,3.228588913,10,0,2.7,0,,,
7407,27,Dry,Very_Fair,summer,High_Sugar,PCOS,Low,2.583896054,8.008555878,0,0,0,,,
3106,49,Combination,Very_Fair,Dry,Balanced,PCOS,Low,0,0,0,4.2,0,,,
3108,40,Oily,Very_Fair,Temperate,High_Sugar,PCOS,Medium,9.001749479,0,0,1.5,0,,,
3109,28,Oily,Dusky,Dry,Vegan,Stable,Low,5.844903669,0,5.444113253,0,0,,,
3112,43,Oily,Fair,Temperate,Vegan,Teen,High,8.479690579,0,0,2.4,0,,,
3113,34,Combination,Fair,Temperate,Junk_Food,Pregnant,High,3.651170838,0,0,0,0,,,
3115,32,Dry,Medium,Temperate,High_Sugar,Teen,High,7.46225905,7.101844007,0,0,0,,,
3116,18,Normal,Fair,Temperate,High_Dairy,PCOS,Medium,0,0,0,0,0,,,
3118,15,Oily,Very_Fair,winter,Balanced,Pregnant,Medium,5.91852119,2.049530713,0,0,0,,,
3121,37,Oily,Dusky,winter,Balanced,PCOS,Medium,8.033996936,2.694605703,4.16068033,0.6,0,,,
3122,24,Oily,Very_Fair,winter,High_Sugar,PCOS,High,8.393814475,3.553463631,0,0,0,,,
3123,25,Oily,Fair,Dry,Junk_Food,Stable,Medium,9.796721769,0,0,0,0,,,
7408,15,Dry,Deep,summer,High_Dairy,Teen,Low,2.27998787,8.800212646,3.372382755,0,0,,,
7410,30,Combination,Fair,summer,Balanced,PCOS,Low,0,0,0,0,0,,,
3127,36,Dry,Medium,winter,Junk_Food,PCOS,High,2.136617855,10,0,0.3,0,,,
3128,48,Combination,Very_Fair,winter,Balanced,Teen,High,4.965699782,3.680244003,0,3.9,0,,,
7415,31,Combination,Medium,summer,High_Dairy,PCOS,High,0,0,0,0,0,,,
3132,25,Dry,Fair,Temperate,Balanced,Stable,Low,0,8.909754214,0,0,0,,,
7416,48,Oily,Fair,summer,High_Sugar,Stable,Low,8.814057249,0,0,3.9,0,,,
7420,42,Normal,Fair,summer,Junk_Food,Teen,High,9.986,6.331,3.852,2.152,0,Z4_89559_P0_L0,,0.871699989
3136,40,Oily,Deep,winter,Vegan,PCOS,Low,7.894663174,2.112663913,4.839177024,1.5,0,,,
3138,21,Oily,Dusky,Dry,Junk_Food,Stable,Low,8.747731985,0,5.523363017,0,0,,,
7427,22,Normal,Medium,summer,Balanced,Pregnant,High,0,0,0,0,0,,,
3141,19,Dry,Fair,winter,Vegan,Teen,High,3.816330871,10,0,0,0,,,
3143,28,Dry,Very_Fair,Dry,Vegan,Stable,Medium,0,8.419760723,0,0,0,,,
7433,45,Sensitive,Dusky,summer,Junk_Food,Pregnant,High,2.139165469,0,5.727979632,3,7.316977997,,,
3146,34,Combination,Medium,winter,Junk_Food,PCOS,Low,3.865117104,3.638835798,0,0,0,,,
3147,29,Dry,Very_Fair,Dry,Balanced,Stable,High,0,8.965998185,0,0,0,,,
7434,31,Sensitive,Fair,summer,Balanced,Teen,Low,4.741474404,0,0,0,6.098438679,,,
3149,22,Oily,Dusky,Temperate,Balanced,Stable,Medium,5.126105291,0,3.461655071,0,0,,,
3151,42,Oily,Very_Fair,Temperate,Vegan,PCOS,Medium,5.792189368,0,0,2.1,0,,,
3155,49,Oily,Dusky,Temperate,High_Dairy,Pregnant,Medium,8.369336354,0,3.283820066,4.2,0,,,
3156,15,Combination,Very_Fair,Temperate,Balanced,PCOS,Low,0,0,0,0,0,,,
7435,25,Dry,Very_Fair,summer,Junk_Food,PCOS,Medium,3.881558584,8.455550407,0,0,0,,,
7436,34,Sensitive,Fair,summer,Junk_Food,Stable,High,2.656645042,0,0,0,6.016802498,,,
3163,38,Dry,Fair,winter,Balanced,Teen,High,4.325042777,10,0,0.9,0,,,
7438,16,Oily,Fair,summer,Vegan,Pregnant,Low,6.733999541,0,0,0,0,,,
7441,39,Dry,Very_Fair,summer,High_Dairy,Stable,Medium,0,7.768407945,0,1.2,0,,,
7442,17,Combination,Dusky,summer,Balanced,Teen,High,2.949607163,0,3.771612138,0,0,,,
3169,19,Oily,Medium,Dry,Vegan,PCOS,High,6.656706254,0,0,0,0,,,
3171,20,Combination,Fair,winter,Vegan,Stable,Medium,0,2.123337578,0,0,0,,,
3172,24,Oily,Fair,Temperate,High_Dairy,Pregnant,Low,7.477434373,0,0,0,0,,,
3173,21,Combination,Very_Fair,Dry,Junk_Food,PCOS,Medium,2.395363416,0,0,0,0,,,
3174,35,Combination,Medium,winter,Balanced,Stable,High,0,2.677261831,0,0,0,,,
7451,36,Normal,Dusky,summer,High_Dairy,Teen,Medium,9.985,5.518,4.93,2.376,0,Z4_91599_P0_L0,,0.901799977
3177,36,Oily,Medium,Dry,High_Sugar,Stable,High,8.736511129,0,0,0.3,0,,,
3178,18,Dry,Dusky,Dry,High_Dairy,Teen,Low,3.354726255,7.03460606,4.417414153,0,0,,,
3181,19,Combination,Fair,Dry,High_Dairy,Teen,High,3.613642354,0,0,0,0,,,
3183,37,Dry,Deep,Temperate,Junk_Food,Stable,Low,3.031062433,8.897200434,5.401517896,0.6,0,,,
3185,39,Dry,Very_Fair,winter,Junk_Food,Stable,Medium,3.051262332,10,0,1.2,0,,,
7456,46,Normal,Medium,summer,Junk_Food,Teen,High,9.996,6.335,3.844,2.256,0,Z4_89259_P0_L0,,0.872399986
3187,28,Combination,Dusky,Dry,Vegan,Teen,Medium,2.017862739,0,3.377085127,0,0,,,
3189,36,Dry,Fair,Dry,Vegan,Teen,High,4.278042492,6.118193252,0,0.3,0,,,
3190,35,Dry,Deep,Dry,High_Sugar,Teen,Low,5.022288477,8.670432076,4.361647712,0,0,,,
3192,22,Combination,Dusky,Temperate,High_Dairy,Pregnant,Low,0,0,5.086106742,0,0,,,
3193,30,Combination,Medium,winter,High_Sugar,Teen,High,8.660564122,2.62638817,0,0,0,,,
3196,46,Combination,Deep,winter,High_Sugar,Teen,High,5.553852923,2.584158073,4.661244418,3.3,0,,,
3199,31,Dry,Medium,winter,High_Sugar,Pregnant,Low,3.831569103,10,0,0,0,,,
3201,46,Oily,Deep,Dry,Junk_Food,PCOS,Medium,10,0,5.338883317,3.3,0,,,
3202,24,Dry,Dusky,winter,Junk_Food,Stable,Low,3.539394604,8.431464738,5.140819915,0,0,,,
3203,36,Dry,Dusky,Temperate,Vegan,PCOS,Medium,0,7.685162464,4.735393028,0.3,0,,,
3204,31,Combination,Fair,Dry,Vegan,Pregnant,Low,0,0,0,0,0,,,
7457,30,Combination,Deep,summer,Balanced,PCOS,High,0,0,5.332588371,0,0,,,
7463,22,Oily,Deep,summer,High_Sugar,PCOS,High,10,0,5.757800223,0,0,,,
3208,15,Dry,Medium,winter,High_Sugar,Teen,Medium,7.067134162,9.656142303,0,0,0,,,
7464,24,Sensitive,Deep,summer,Balanced,Teen,Medium,3.614438732,0,5.171736379,0,6.966416803,,,
3216,15,Dry,Dusky,Temperate,High_Sugar,Teen,Medium,6.776967019,8.38879545,4.513655344,0,0,,,
3217,37,Oily,Medium,Temperate,Junk_Food,Teen,High,10,0,0,0.6,0,,,
3218,31,Combination,Dusky,Dry,High_Dairy,Pregnant,High,0,0,5.415376754,0,0,,,
3219,48,Combination,Fair,Dry,High_Dairy,Pregnant,Low,0,0,0,3.9,0,,,
7465,19,Oily,Deep,summer,High_Dairy,Pregnant,Medium,8.434032913,0,5.437135864,0,0,,,
3221,23,Dry,Fair,Temperate,Vegan,PCOS,Low,0,7.674994235,0,0,0,,,
3222,27,Combination,Deep,winter,High_Sugar,Stable,High,3.914437681,2.169148123,3.603023113,0,0,,,
7474,40,Sensitive,Fair,summer,Balanced,Pregnant,High,0,0,0,1.5,5.913244323,,,
7480,28,Normal,Very_Fair,summer,Vegan,Stable,High,0,0,0,0,0,,,
3226,17,Oily,Dusky,winter,High_Sugar,PCOS,High,10,2.159325835,5.922749847,0,0,,,
3229,15,Combination,Fair,Temperate,High_Dairy,PCOS,Medium,0,0,0,0,0,,,
3230,31,Dry,Very_Fair,Temperate,Junk_Food,PCOS,High,2.321969312,7.730585233,0,0,0,,,
3231,17,Dry,Fair,winter,High_Sugar,Teen,Low,4.604823853,10,0,0,0,,,
3233,29,Oily,Fair,winter,High_Sugar,Pregnant,Medium,8.598112966,3.990934071,0,0,0,,,
7485,20,Sensitive,Medium,summer,Vegan,Stable,Low,0,0,0,0,6.116763254,,,
3236,18,Oily,Very_Fair,winter,Balanced,Stable,Medium,6.938906404,3.844411219,0,0,0,,,
3239,49,Dry,Deep,Dry,Balanced,PCOS,High,0,7.772355743,3.944181818,4.2,0,,,
3240,28,Combination,Dusky,winter,Vegan,Stable,Medium,0,2.40440455,3.992266444,0,0,,,
7493,40,Dry,Very_Fair,summer,Junk_Food,PCOS,Medium,1.886,6.975,1.319648094,1.363220836,0,22,1,0.991100013
3242,28,Dry,Medium,Dry,Balanced,Teen,High,4.730676772,7.265864917,0,0,0,,,
3243,48,Combination,Very_Fair,Dry,Balanced,Stable,Low,0,0,0,3.9,0,,,
3247,33,Oily,Deep,Dry,Balanced,PCOS,Medium,8.77836172,0,4.273776326,0,0,,,
3248,20,Combination,Fair,Dry,High_Dairy,PCOS,Low,0,0,0,0,0,,,
3251,15,Oily,Fair,Dry,High_Dairy,Stable,Low,5.133691704,0,0,0,0,,,
3252,19,Dry,Deep,Temperate,Vegan,PCOS,Low,0,6.002916939,4.842399899,0,0,,,
7495,39,Sensitive,Dusky,summer,Balanced,PCOS,Medium,0,0,4.693395603,1.2,5.616187458,,,
3255,20,Normal,Fair,Temperate,Balanced,PCOS,High,0,0,0,0,0,,,
3257,49,Oily,Very_Fair,Temperate,High_Dairy,PCOS,High,8.828429085,0,0,4.2,0,,,
3258,33,Dry,Very_Fair,winter,High_Sugar,PCOS,Low,2.906393493,10,0,0,0,,,
7501,39,Oily,Fair,summer,Junk_Food,Teen,High,10,0,0,1.2,0,,,
3260,30,Oily,Fair,Dry,High_Sugar,PCOS,Medium,9.998349878,0,0,0,0,,,
7502,16,Combination,Medium,summer,Vegan,PCOS,Medium,0,0,0,0,0,,,
3262,39,Oily,Deep,Temperate,High_Sugar,Stable,High,10,0,3.014065939,1.2,0,,,
7503,16,Normal,Very_Fair,summer,High_Dairy,Stable,High,0,0,0,0,0,,,
3268,36,Dry,Medium,Temperate,High_Sugar,PCOS,Medium,3.650172241,7.398568053,0,0.3,0,,,
7507,27,Oily,Fair,summer,Balanced,PCOS,Medium,7.65045722,0,0,0,0,,,
3271,28,Oily,Medium,Dry,High_Dairy,Teen,High,8.880675148,0,0,0,0,,,
7514,22,Sensitive,Very_Fair,summer,Vegan,Pregnant,Low,0,0,0,0,6.421174504,,,
3273,30,Dry,Fair,winter,Balanced,Pregnant,Medium,0,10,0,0,0,,,
3274,33,Oily,Fair,Dry,Vegan,Stable,High,5.813751012,0,0,0,0,,,
3275,32,Dry,Dusky,winter,High_Sugar,Stable,High,2.43145288,10,5.293934791,0,0,,,
3278,47,Normal,Fair,Temperate,Vegan,Pregnant,Low,0,0,0,3.6,0,,,
3280,25,Dry,Medium,Temperate,Junk_Food,PCOS,High,3.173114182,7.620328399,0,0,0,,,
7520,18,Sensitive,Deep,summer,High_Sugar,PCOS,Low,3.805328982,0,4.446161822,0,7.853947114,,,
7522,24,Dry,Dusky,summer,High_Dairy,Pregnant,Medium,0,6.759516036,3.466164433,0,0,,,
7526,31,Combination,Dusky,summer,High_Sugar,PCOS,Medium,2.255170207,0,3.438442921,0,0,,,
3286,47,Oily,Medium,winter,Balanced,Pregnant,Medium,6.988008083,3.738222016,0,3.6,0,,,
7528,49,Sensitive,Very_Fair,summer,High_Sugar,PCOS,High,2.451019968,0,0,4.2,6.291940114,,,
3290,19,Dry,Fair,Dry,High_Sugar,Pregnant,Low,3.593829453,7.805638715,0,0,0,,,
3291,47,Dry,Very_Fair,Temperate,High_Sugar,Pregnant,Medium,3.590186514,8.565272787,0,3.6,0,,,
3292,33,Dry,Medium,Dry,Balanced,Teen,Low,4.736390491,8.987030085,0,0,0,,,
3294,19,Oily,Dusky,Temperate,High_Sugar,PCOS,Medium,7.772504786,0,4.462878022,0,0,,,
3296,44,Oily,Fair,Temperate,Junk_Food,PCOS,Medium,9.708905291,0,0,2.7,0,,,
3297,18,Dry,Very_Fair,Temperate,Balanced,Stable,High,0,6.634983657,0,0,0,,,
3298,47,Combination,Fair,Temperate,Vegan,Teen,Medium,3.564113319,0,0,3.6,0,,,
3299,27,Dry,Dusky,winter,Vegan,Teen,Low,3.615866813,10,3.631641083,0,0,,,
3301,21,Oily,Fair,winter,Balanced,Teen,Medium,10,3.187444525,0,0,0,,,
3302,29,Combination,Fair,Temperate,Vegan,Stable,High,0,0,0,0,0,,,
3303,37,Dry,Dusky,winter,High_Sugar,Teen,Medium,7.255740813,10,5.452258053,0.6,0,,,
3304,28,Combination,Medium,winter,High_Sugar,PCOS,Medium,2.421645885,2.847326151,0,0,0,,,
3306,33,Oily,Very_Fair,Temperate,High_Sugar,Pregnant,Medium,10,0,0,0,0,,,
3310,38,Dry,Very_Fair,Dry,Vegan,PCOS,Medium,0,8.466251112,0,0.9,0,,,
3311,32,Oily,Medium,winter,Junk_Food,Pregnant,High,8.775120193,3.67222251,0,0,0,,,
3313,22,Dry,Dusky,Temperate,Vegan,Pregnant,Low,0,8.847418376,4.027025042,0,0,,,
3315,43,Oily,Very_Fair,winter,Junk_Food,Pregnant,Medium,9.863283984,3.691681553,0,2.4,0,,,
3316,24,Combination,Deep,Dry,High_Dairy,Teen,Low,2.912663306,0,4.109420979,0,0,,,
3318,16,Oily,Deep,Temperate,High_Sugar,PCOS,Medium,10,0,5.532316571,0,0,,,
3320,19,Dry,Dusky,Dry,High_Dairy,PCOS,Low,0,6.770716573,3.419466188,0,0,,,
3322,19,Dry,Dusky,Dry,Balanced,Pregnant,Low,0,8.778630238,3.375340116,0,0,,,
7534,34,Oily,Fair,summer,Vegan,PCOS,Medium,6.875514431,0,0,0,0,,,
7536,48,Normal,Medium,summer,Junk_Food,Teen,High,10,6.295,3.958,2.281,0,Z4_89012_P0_L0,,0.864799976
3327,26,Combination,Very_Fair,winter,High_Sugar,PCOS,Medium,2.270365081,3.837245415,0,0,0,,,
7539,44,Sensitive,Dusky,summer,Vegan,Teen,High,3.467815475,0,3.764221106,2.7,6.053334797,,,
3330,24,Dry,Medium,Temperate,High_Sugar,Stable,High,2.207385408,7.571432596,0,0,0,,,
3333,49,Combination,Dusky,winter,High_Dairy,Pregnant,Medium,0,3.84242311,4.755493756,4.2,0,,,
3334,30,Normal,Medium,Dry,Balanced,PCOS,Medium,0,0,0,0,0,,,
3335,16,Combination,Dusky,Dry,Balanced,Teen,Medium,3.511930743,0,5.081803791,0,0,,,
3336,38,Oily,Dusky,winter,High_Sugar,Pregnant,Low,10,3.044567121,5.327152186,0.9,0,,,
3337,24,Dry,Dusky,Temperate,Balanced,Pregnant,Low,0,7.222485238,3.135359055,0,0,,,
3341,43,Oily,Fair,Temperate,Balanced,PCOS,High,8.431203551,0,0,2.4,0,,,
3344,34,Normal,Deep,Temperate,High_Dairy,Pregnant,Medium,0,0,3.159478158,0,0,,,
3345,33,Normal,Dusky,Dry,High_Dairy,Stable,High,0,0,3.952345594,0,0,,,
3347,49,Normal,Medium,winter,Vegan,Stable,High,0,2.034064744,0,4.2,0,,,
7540,39,Sensitive,Medium,summer,High_Dairy,Stable,High,0,0,0,1.2,7.407332615,,,
7541,33,Dry,Deep,summer,High_Dairy,Teen,Low,2.111351986,8.772894174,3.958145667,0,0,,,
7542,22,Dry,Deep,summer,Balanced,Pregnant,Low,0,7.788125759,3.665263259,0,0,,,
3354,29,Combination,Fair,Dry,High_Sugar,Pregnant,Low,3.836263793,0,0,0,0,,,
3356,24,Dry,Medium,winter,Vegan,Stable,Low,0,10,0,0,0,,,
7543,42,Sensitive,Dusky,summer,Junk_Food,Stable,Low,2.717470288,0,4.378996013,2.1,7.066239939,,,
3358,47,Oily,Medium,Temperate,Vegan,PCOS,Medium,7.122763013,0,0,3.6,0,,,
7545,45,Sensitive,Dusky,summer,Junk_Food,Pregnant,High,2.674018002,0,3.266136099,3,7.775055923,,,
3361,16,Dry,Dusky,winter,Junk_Food,PCOS,Low,2.584933119,10,4.112423741,0,0,,,
3362,43,Dry,Fair,Dry,Vegan,Teen,High,3.542489736,7.264721637,0,2.4,0,,,
3363,18,Combination,Deep,Dry,Vegan,Stable,Low,0,0,4.5139061,0,0,,,
3365,33,Oily,Medium,winter,Junk_Food,Teen,Medium,10,3.07093623,0,0,0,,,
7546,17,Combination,Deep,summer,Vegan,Stable,Low,0,0,3.092088866,0,0,,,
3368,24,Oily,Fair,Dry,Junk_Food,Teen,Medium,10,0,0,0,0,,,
3369,29,Combination,Deep,Temperate,Balanced,PCOS,Low,0,0,3.304653062,0,0,,,
3371,35,Oily,Fair,winter,Vegan,PCOS,High,7.366402075,2.490838815,0,0,0,,,
3372,36,Oily,Dusky,winter,Vegan,Pregnant,Low,7.204669171,3.121569276,4.761283614,0.3,0,,,
3373,48,Oily,Deep,Dry,High_Sugar,Teen,High,10,0,4.555628431,3.9,0,,,
3374,44,Normal,Fair,Dry,High_Dairy,PCOS,Medium,0,0,0,2.7,0,,,
7550,31,Sensitive,Deep,summer,Balanced,Teen,High,4.000309526,0,4.058343708,0,6.817690412,,,
3377,15,Oily,Very_Fair,Temperate,High_Dairy,Teen,Low,7.821441006,0,0,0,0,,,
3378,18,Combination,Medium,Temperate,High_Sugar,Teen,High,6.708420786,0,0,0,0,,,
3379,21,Oily,Medium,Dry,Balanced,Teen,Low,9.352714356,0,0,0,0,,,
3380,23,Combination,Very_Fair,Dry,High_Sugar,Stable,Low,2.84529906,0,0,0,0,,,
3382,15,Combination,Medium,winter,Junk_Food,Teen,Low,5.659017184,3.353628622,0,0,0,,,
3383,24,Oily,Fair,Dry,Junk_Food,PCOS,Medium,10,0,0,0,0,,,
3384,23,Normal,Fair,Dry,Vegan,Stable,High,0,0,0,0,0,,,
3385,46,Oily,Dusky,winter,High_Sugar,PCOS,Medium,9.547156177,2.939554542,4.382098351,3.3,0,,,
3386,46,Oily,Deep,Dry,Junk_Food,Pregnant,Low,9.664242537,0,5.354080257,3.3,0,,,
3388,31,Dry,Fair,Temperate,High_Dairy,Stable,Medium,0,6.61166435,0,0,0,,,
3389,24,Oily,Fair,winter,Junk_Food,Teen,Low,10,2.060733713,0,0,0,,,
3395,29,Dry,Fair,Temperate,Balanced,PCOS,Medium,0,7.015491464,0,0,0,,,
3396,18,Dry,Fair,winter,Junk_Food,Pregnant,Low,3.351403324,9.624538761,0,0,0,,,
7552,23,Dry,Deep,summer,High_Dairy,Teen,Low,2.477487403,6.673909536,4.763139923,0,0,,,
3402,42,Dry,Deep,Dry,High_Sugar,PCOS,Low,3.771556685,8.26694875,5.389515084,2.1,0,,,
3403,31,Dry,Very_Fair,winter,Junk_Food,Teen,High,7.022212994,10,0,0,0,,,
3404,34,Oily,Deep,Temperate,Junk_Food,Pregnant,Low,9.620454984,0,5.939104371,0,0,,,
3410,25,Normal,Dusky,Temperate,Balanced,PCOS,Low,0,0,5.084058505,0,0,,,
3412,47,Combination,Deep,Dry,High_Dairy,PCOS,Low,0,0,5.180435633,3.6,0,,,
7561,22,Combination,Deep,summer,Vegan,Pregnant,Medium,0,0,3.898883642,0,0,,,
3414,30,Oily,Deep,winter,Balanced,Teen,High,10,2.124223501,4.28136365,0,0,,,
3415,32,Dry,Dusky,Temperate,High_Sugar,Pregnant,Low,2.157294336,6.572490018,4.469252617,0,0,,,
3418,32,Combination,Fair,Temperate,High_Dairy,Stable,Low,0,0,0,0,0,,,
3419,33,Dry,Fair,Temperate,High_Sugar,PCOS,Low,2.357193412,8.587809058,0,0,0,,,
3420,27,Oily,Fair,Dry,High_Sugar,Teen,Low,10,0,0,0,0,,,
3421,17,Dry,Medium,Dry,High_Dairy,PCOS,Medium,0,8.674811217,0,0,0,,,
7562,18,Oily,Medium,summer,High_Sugar,PCOS,Low,9.71866882,0,0,0,0,,,
3423,15,Dry,Medium,Temperate,Junk_Food,Teen,Low,5.380712041,8.336336114,0,0,0,,,
7569,25,Combination,Very_Fair,summer,High_Sugar,Stable,High,2.807239071,0,0,0,0,,,
3425,22,Combination,Dusky,winter,High_Dairy,Pregnant,Medium,0,2.693386619,4.518218029,0,0,,,
3426,31,Combination,Fair,winter,Junk_Food,Stable,Low,3.486081245,2.202240673,0,0,0,,,
7574,23,Oily,Medium,summer,High_Dairy,Pregnant,Low,5.35042928,0,0,0,0,,,
3433,32,Combination,Fair,winter,High_Sugar,PCOS,Medium,2.275232517,3.889611938,0,0,0,,,
7575,27,Dry,Fair,summer,Balanced,PCOS,Low,0,7.30149666,0,0,0,,,
3438,32,Dry,Dusky,Dry,Vegan,Stable,Medium,0,7.222302519,4.917344806,0,0,,,
7576,40,Combination,Very_Fair,summer,High_Sugar,Stable,Medium,3.447600832,0,0,1.5,0,,,
3440,36,Combination,Very_Fair,winter,Junk_Food,Stable,Medium,2.104346403,3.512803273,0,0.3,0,,,
3441,25,Normal,Fair,Temperate,Junk_Food,Pregnant,Medium,2.415885927,0,0,0,0,,,
3442,27,Combination,Very_Fair,Dry,Junk_Food,Pregnant,Medium,2.990658794,0,0,0,0,,,
3443,18,Oily,Dusky,Dry,Vegan,PCOS,Low,8.405971702,0,3.988817447,0,0,,,
3444,36,Combination,Dusky,Temperate,Balanced,Pregnant,High,0,0,5.699054149,0.3,0,,,
3445,21,Combination,Deep,Dry,High_Dairy,Stable,Medium,0,0,4.352050097,0,0,,,
7578,42,Sensitive,Very_Fair,summer,Balanced,Pregnant,High,0,0,0,2.1,5.80114787,,,
3449,29,Combination,Dusky,Dry,Vegan,PCOS,High,0,0,4.770213363,0,0,,,
3450,15,Combination,Very_Fair,Temperate,High_Dairy,Pregnant,High,0,0,0,0,0,,,
3453,15,Normal,Deep,Temperate,Balanced,PCOS,Medium,0,0,4.593753196,0,0,,,
3454,35,Dry,Medium,Temperate,Junk_Food,Teen,Low,5.070245992,6.701299448,0,0,0,,,
3455,43,Dry,Very_Fair,winter,Junk_Food,Pregnant,Low,3.805374266,9.748338936,0,2.4,0,,,
7581,33,Combination,Medium,summer,High_Sugar,Stable,Medium,2.82566795,0,0,0,0,,,
3457,24,Dry,Deep,Dry,High_Sugar,Stable,High,2.643234663,8.170399718,4.611517618,0,0,,,
7587,36,Oily,Fair,summer,Vegan,PCOS,Medium,7.046088811,0,0,0.3,0,,,
7588,27,Oily,Deep,summer,Balanced,Stable,Medium,6.022079671,0,4.003986575,0,0,,,
7593,29,Normal,Deep,summer,Vegan,Pregnant,Medium,0,0,4.225938977,0,0,,,
3464,49,Dry,Medium,Temperate,Vegan,Teen,Low,2.165176813,6.825897822,0,4.2,0,,,
7607,34,Combination,Medium,summer,Balanced,Stable,Medium,0,0,0,0,0,,,
3466,19,Oily,Dusky,winter,Junk_Food,Pregnant,Low,10,2.621692336,4.034662677,0,0,,,
7611,47,Normal,Very_Fair,summer,High_Sugar,Stable,High,9.973,6.418,4.148,2.292,0,Z4_90430_P0_L0,,0.821500003
3468,18,Dry,Very_Fair,Dry,High_Dairy,Pregnant,High,0,8.919297569,0,0,0,,,
7613,26,Oily,Dusky,summer,Junk_Food,Stable,Medium,9.486077827,0,3.551856718,0,0,,,
3473,35,Oily,Deep,winter,Vegan,Pregnant,Low,7.393872409,3.166519639,4.083995204,0,0,,,
3475,39,Dry,Dusky,Dry,High_Sugar,Pregnant,Medium,3.755620289,7.204801471,5.649056454,1.2,0,,,
3476,46,Combination,Very_Fair,winter,Vegan,Pregnant,High,0,2.635035592,0,3.3,0,,,
7615,32,Normal,Very_Fair,summer,Junk_Food,Pregnant,High,8.232,6.142,1.026,1.454,0,H0_206010_P1_L1,,0.885699987
3485,36,Dry,Dusky,Temperate,High_Dairy,Teen,High,3.9984492,6.318493206,5.047289854,0.3,0,,,
7620,47,Normal,Deep,summer,Balanced,Pregnant,High,0.344,5.75,4.434017595,2.497237533,0,443,0,0.946399987
3488,31,Dry,Very_Fair,Temperate,High_Sugar,Stable,Medium,3.447155179,7.349420665,0,0,0,,,
3489,26,Normal,Medium,winter,Vegan,Stable,High,0,2.46869457,0,0,0,,,
7621,29,Sensitive,Deep,summer,High_Sugar,Teen,High,5.603548526,0,3.461932702,0,6.77809256,,,
3491,30,Normal,Very_Fair,Temperate,Balanced,Stable,High,0,0,0,0,0,,,
3492,17,Dry,Fair,Dry,High_Dairy,Pregnant,Medium,0,8.522476444,0,0,0,,,
3494,36,Oily,Dusky,Temperate,High_Dairy,Stable,Medium,6.374751094,0,3.668226011,0.3,0,,,
7622,21,Combination,Deep,summer,Vegan,PCOS,High,0,0,5.959757536,0,0,,,
3499,46,Combination,Dusky,winter,Junk_Food,Stable,High,3.606932478,2.822139682,5.508340095,3.3,0,,,
3503,16,Combination,Deep,Dry,High_Sugar,Teen,Medium,5.81403771,0,4.783211245,0,0,,,
3505,32,Normal,Dusky,Dry,Vegan,PCOS,Medium,0,0,3.817473359,0,0,,,
3506,44,Combination,Very_Fair,Temperate,Balanced,Pregnant,Low,0,0,0,2.7,0,,,
3507,36,Combination,Medium,Temperate,High_Sugar,Teen,Medium,5.814483654,0,0,0.3,0,,,
3508,47,Dry,Fair,Temperate,Junk_Food,Teen,Medium,5.193949929,7.112004114,0,3.6,0,,,
3511,46,Oily,Medium,winter,Vegan,Teen,High,10,2.216061023,0,3.3,0,,,
